Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113360","a32491dc-5b9e-4bb9-97c1-4ad9dfc7260f","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quest Check-In Lab: How can an instrument send a secret?",,,,,"Quest Check-In LabTeacher Support Container","Quest Check-In LabTeacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400113360",,,"Pearson",,,,,"Quest Check-In LabTeacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113367","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","f7ccb887-589d-4853-bfec-27cb2a30a4a8","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Quest Check-In Lab Placemat: How can an instrument send a secret?","Quest Check-In Lab Placemat: How can an instrument send a secret?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113367",,,"Pearson",,"SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Quest Check-In Lab Placemat: How can an instrument send a secret?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/939fa5d1-b354-4b7f-89f8-f39752ee0bc9",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113381","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","47740d8f-d63f-4cd2-bdb1-6304724bf83b","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Teacher Support: How can an instrument send a secret?","Teacher Support: How can an instrument send a secret?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113381",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How can an instrument send a secret?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/9f02f8c7-fd8c-452c-bb90-d81506347599",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967038","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","87664d7f-80c4-4081-acd0-4f482aec4f0d","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation","Test","Test","SCI19_NAG1_L532967038",,,"Pearson","Este laboratorio de Misión: Control permite que los estudiantes hagan un aparato o un instrumento para enviar un mensaje. El objetivo de este laboratorio es usar el modelo o instrumento para enviar un código secreto.","SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?",,"indagación|investigar|investigación|laboratorio|laboratorios|misión|control|sonido|sonidos|enviar|mensaje|mensajes|código secreto|códigos secretos|aparato|instrumento|vaso de plástico||plástico de envolver|arena|espátula de goma|cuchara de madera|batidor|caja de metal|envase de plástico|molde de metal para hornear|pegamento o cinta adhesiva|palillos de manualidades|clips","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e8c7c4a9-7062-426f-911c-fe89f8af1202",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"testnav",,"true",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967055","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","f9242303-d59e-4bff-ada3-26cfd4cbda7b","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532967055",,,"Pearson",,"SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/88d7b408-4d7e-41b8-9c32-49ad2d08f337",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L401835651","5209c47a-fdce-4148-b97c-f1b0a725a6d6","5ba4139c-1f10-47ce-b8e3-5bbbcb6b9ad9","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate",,,,,"Quiz: Uses of Sound","Quiz: Uses of Sound","Assessment","Test","Test","true","false","false","Stream/View","No",,,"Remediation","Test","Test","SCI19_NAG1_L401835651",,,"Pearson","This online quiz assesses students' mastery of concepts presented in the lesson.","SCI19_NAG1\SCI.1495|SCI19_NAG1\SCI.3237|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Quiz: Uses of Sound",,"quiz|quizzes|assessment|assessments|formative|evaluate|demonstrate|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/83d1d317-b18c-4a81-82b9-92d90d01adf4",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6",,,,,,,,,,,,,,,,"testnav",,"true",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L401806729","5ba4139c-1f10-47ce-b8e3-5bbbcb6b9ad9","d155308b-1042-4bb5-af79-ea56d78bf551","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quiz: Uses of Sound",,,,,"Quiz Check-In Lab Teacher Support Container","Quiz Check-In Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L401806729",,,"Pearson",,,,,"Quiz Check-In Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L401806712","d155308b-1042-4bb5-af79-ea56d78bf551","367feff2-7948-476e-a23b-da5f6066821c","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quiz: Uses of Sound:Quiz Check-In Lab Teacher Support Container",,,,,"Editable Quiz: Uses of Sound","Editable Quiz: Uses of Sound","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L401806712",,,"Pearson","This is an editable and printable version of the lesson quiz, which assesses students' mastery of concepts presented in the lesson.","SCI19_NAG1\SCI.1495|SCI19_NAG1\SCI.3237|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Editable Quiz: Uses of Sound",,"quiz|quizzes|assessment|assessments|formative|evaluate|demonstrate|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/280bfd67-8a7a-4bfe-abe4-a9d87b4cfa31",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L401806734","d155308b-1042-4bb5-af79-ea56d78bf551","f93749bb-6365-4ed5-9a7a-1211fd8efe20","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quiz: Uses of Sound:Quiz Check-In Lab Teacher Support Container",,,,,"Quiz Answer Key: Uses of Sound","Quiz Answer Key: Uses of Sound","Teacher Resources","DOC/DOCX","Document","true","true","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L401806734",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Quiz Answer Key: Uses of Sound",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/3f66c35a-2f89-40b6-bfba-a80067e394f1",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L548375588","d155308b-1042-4bb5-af79-ea56d78bf551","71830726-1753-410e-895d-17e119f69602","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quiz: Uses of Sound:Quiz Check-In Lab Teacher Support Container",,,,,"Prueba para editar: Los usos del sonido","Prueba para editar: Los usos del sonido","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L548375588",,,"Pearson","Esta es una versión para editar e imprimir de la prueba de la lección, la cual evalúa el dominio de los conceptos presentados en la lección.","SCI19_NAG1\SCI.1495|SCI19_NAG1\SCI.3237","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Prueba para editar: Los usos del sonido",,"prueba|pruebas|evaluación|evaluaciones|formativa|evaluar|demonstrar|sonido|sonidos|vibrar|vibraciones|instrumento|instrumentos|enviar|mensaje|mensajes|código secreto|códigos secretos|director de orquesta|orquesta|comunicar|comunicación|compartir|teléfono|teléfonos|satélite|satélites|computadora|computadoras|conectar|conectado|teléfono inteligente|teléfonos inteligentes|alerta|alarma|clima","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/01775649-53dd-4794-9780-b346489944bf",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L548375593","d155308b-1042-4bb5-af79-ea56d78bf551","0a6ed78b-e14a-40cf-ba42-dc2f8fcfef42","Elevate Science Grade 1:Sound:Uses of Sound:Demonstrate:Quiz: Uses of Sound:Quiz Check-In Lab Teacher Support Container",,,,,"Clave de respuestas de la prueba: Los usos del sonido","Clave de respuestas de la prueba: Los usos del sonido","Teacher Resources","DOC/DOCX","Document","true","true","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L548375593",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Clave de respuestas de la prueba: Los usos del sonido",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/76f1c240-cca7-4041-91f9-0bcf80bffbee",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","50",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400113394","44176ed1-f9e5-43c4-80f2-6fa6baf4a2ed","4804623e-c847-42ac-b2c5-4e0724f58b24","Elevate Science Grade 1:Sound:Uses of Sound",,,,,"Lesson Level Teacher Support Container","Lesson Level Teacher Support Container","Sequence","Sequence","Teacher Support","false",,"true",,"No",,,,,,"SCI19_NAG1_L400113394",,,"Pearson",,,,,"Lesson Level Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113399","4804623e-c847-42ac-b2c5-4e0724f58b24","81c0eb88-8d6e-4da7-b863-08a52062a86e","Elevate Science Grade 1:Sound:Uses of Sound:Lesson Level Teacher Support Container",,,,,"Teacher eText: Uses of Sound","Teacher eText: Uses of Sound","Reference Material","URL","Link","true","true","true","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400113399",,,"Pearson","This links to this lesson/topic/chapter in the teacher eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e","URL","Teacher eText: Uses of Sound",,"eText|reading|narrative|teacher edition|pages|sound|sounds|vibrate|vibrations|instrument|instruments|send|message|messages|secret code|secret codes|conductor|orchestra|communicate|communication|share|phone|phones|satellite|satellites|computer|computers|connect|connected|smart phone|smart phones|alert|alarm|weather","http://view.etext.home2.pearsoncmg.com/ebook/linktoebook16.do?platform=1099&bookid=1020247&pageid=20&languageid=1&defaultlanguageid=1",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L398429762","4804623e-c847-42ac-b2c5-4e0724f58b24","0a9a6ee1-9289-46b5-88ad-dd68ca4023b3","Elevate Science Grade 1:Sound:Uses of Sound:Lesson Level Teacher Support Container",,,,,"Enrichment: What Music Means","Enrichment: What Music Means","Activity/Exercise","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L398429762",,,"Pearson","This worksheet extends student understanding of the lesson by encouraging them to read about how music can send a feeling.","SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","Enrichment: What Music Means",,"enrich|enrichment|music|musicians|soft|loud|feelings","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1cd576a0-cbc3-4d75-879c-e94c2c0675dd",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,"ELS19_NA_01_T1_L3_Enrichment.pdf",,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L403877828","4804623e-c847-42ac-b2c5-4e0724f58b24","5dba048c-0fd0-4c21-97f8-4fcf263078cf","Elevate Science Grade 1:Sound:Uses of Sound:Lesson Level Teacher Support Container",,,,,"Answer Key: What Music Means","Answer Key: What Music Means","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L403877828",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Answer Key: What Music Means",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e396c5a4-124c-4af8-9c30-b7472ef9b1c4",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,"ELS19_NA_01_T1_L3_Enrichment_AK.pdf",,,"USA",,,,
"false","50",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400114573","185c94c7-b1e2-40ba-b047-2a934dca5ffa","d31ccf34-d02b-4971-a221-486479a2241d","Elevate Science Grade 1:Sound",,,,,"Topic Close: Sound","Topic Close: Sound","Sequence","Sequence","Lesson","false",,"false",,"No",,,,,,"SCI19_NAG1_L400114573",,,"Pearson","This folder contains the topic assessment and wrap-up materials.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Topic Close: Sound",,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400114588","d31ccf34-d02b-4971-a221-486479a2241d","b0d5cdb7-2c65-4935-b3c4-4b71c707c365","Elevate Science Grade 1:Sound:Topic Close: Sound",,,,,"eText: Extreme Science: Echolocation","eText: Extreme Science: Echolocation","Reference Material","URL","Realize Reader Selection","false","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L400114588",,,"Pearson","This links to the STEM Connection feature in the student eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168","URL","eText: Extreme Science: Echolocation",,"eText|reading|narrative|student edition|pages|space|scientist|object|objects|space|sun|moon|earth|spacecraft|gravity|sky","http://pearson.com/",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168",,,,,,,,,,,,,,,,"realize",,"false",,"YES","2RR073G5NSI","14",,,,,"USA",,,,
